代碼,股票,ROE_5Y,EPS_5Y,毛利率_5Y,ROE_2017,ROE_2018,ROE_2019,ROE_2020,ROE_2021,毛利率_2017,毛利率_2018,毛利率_2019,毛利率_2020,毛利率_2021,負債比_2017,負債比_2018,負債比_2019,負債比_2020,負債比_2021,稅後淨利率_2017,稅後淨利率_2018,稅後淨利率_2019,稅後淨利率_2020,稅後淨利率_2021,現金股利,成交價,董監持股,現金殖利率,ROE_Test,EPS_Test,毛利率_Test,現金殖利率_Test,成交價_Test,董監持股_Test,符合數量,正負樣本
3622,洋華,3.27,0.94,16.44,0.16,2.93,3.01,4.28,5.95,13.6,13.69,15.56,19.94,19.43,9.3,8.07,8.79,10.21,12.82,0.74,16.66,14.89,21.75,20.46,0.76,26.55,33.68,2.86,0,1,0,0,1,1,3,0
3645,達邁,11.14,2.29,32.73,12.39,15.85,3.74,13.38,10.36,32.85,35.64,25.56,37.62,31.98,36.16,38.53,49.22,45.17,45.8,14.23,16.7,5.24,17.34,12.31,1.24,33.5,15.45,3.7,1,1,1,0,1,1,5,1
3653,健策,11.97,6.08,28.25,5.37,10.68,14.42,13.26,16.12,25.97,24.46,30.3,29.18,31.34,22.13,28.06,19.64,37.21,40.75,6.36,10.54,14.22,12.38,14.07,4.51,385.5,25.89,1.17,1,1,1,0,0,1,4,0
3661,世芯-KY,15.78,10.29,33.91,11.71,9.13,13.93,23.22,20.93,28.16,37.43,37.19,32.59,34.16,12.88,21.43,36.81,57.33,21.95,7.24,7.46,10.01,11.79,14.29,4.82,857,3.01,0.56,1,1,1,0,0,0,3,0
3665,貿聯-KY,16.11,13.46,23.75,17.99,16.81,17.24,14.26,14.23,24.39,21.46,24.36,25.34,23.21,45.2,48.91,48.96,41.55,40.53,7.45,6.54,7.96,8.08,7.08,8.16,275.5,3.13,2.96,1,1,1,0,0,0,3,0
3673,TPK-KY,2.97,2.57,4.42,7.17,0.98,0.82,2.83,3.04,7.03,3.71,3.47,4.25,3.66,55.2,55.65,57.69,55.99,54.51,2.23,0.32,0.22,0.9,1.06,2.19,31.25,19.51,7.01,0,1,0,1,1,1,4,0
3679,新至陞,10.93,7.11,25.23,9.45,5.78,8.58,17.17,13.68,24.73,18.91,22.21,32.03,28.27,43.59,46.65,49.32,48.28,51.46,10.84,5.73,8.53,15,12.56,6.42,83.6,27.93,7.68,1,1,1,1,0,1,5,1
3682,亞太電,-14.84,-1.27,4.54,-12.19,-10.55,-15.5,-17.77,-18.18,11.58,9.38,4.01,-2.31,0.02,14.45,18.19,21.85,25.04,35.65,-29.43,-22.43,-36.23,-42.83,-42.49,0.23,6.3,9.61,3.65,0,0,0,0,1,0,1,-1
3686,達能,-29.97,-2.1,-49.39,-20.76,-89.71,-19.18,-17.53,-2.65,-65.49,-152.37,-80.05,-3.71,54.67,8.6,18.68,26.07,27.64,4.56,-72.82,-353.43,-158.32,-144.44,-8.42,0.2,0,0,0,0,0,0,0,1,0,1,-1
3694,海華,4.35,0.55,11.12,2.15,-7.05,-6.82,17.69,15.77,12.54,10.35,9.92,12.21,10.56,56.7,60.77,67.66,69.11,67.43,0.55,-1.71,-1.49,3.17,2.7,0.6,18.55,48.28,3.23,0,1,0,0,1,1,3,0
3701,大眾控,5.73,0.58,12.75,1.62,14.49,2.9,-0.35,9.97,9.87,13.03,16.11,12.63,12.1,55.87,47.61,48.23,52.34,51.15,0.73,8.16,1.44,-0.17,4.06,0,37.35,22.25,0,0,1,0,0,1,1,3,0
3702,大聯大,13.8,4.71,4.07,14.39,14.06,10.95,12.62,16.98,4.16,4.33,4.25,3.78,3.81,70.86,72.04,72.23,71.79,75.25,1.38,1.38,1.23,1.34,1.5,2.82,45.85,7.04,6.15,1,1,0,1,1,0,4,0
3703,欣陸,5.06,1.51,12.96,3.48,8.17,0.59,6.21,6.83,8.28,14.81,12.06,15.18,14.49,63.57,61.46,59.56,59.91,60.54,2.85,8.02,0.67,7.53,6.96,1.02,30,32.77,3.4,0,1,0,0,1,1,3,0
3704,合勤控,1.97,0.39,22.37,-6.88,-7.87,1.4,10.69,12.5,22.34,18.76,21.19,25.98,23.6,44.6,57.32,53.23,57.6,56.9,-2.98,-2.71,0.42,3.73,4.27,0.37,0,0,0,0,1,1,0,1,0,3,0
3705,永信,10.85,2.62,45.26,7.77,11.21,11.95,12.02,11.32,40.88,45.72,46.48,45.54,47.7,45.34,47.31,48.07,47.86,43.48,7.06,9.12,9.2,9.66,9.69,2.02,39.55,15.64,5.11,1,1,1,1,1,1,6,1
3706,神達,11.14,4.39,12.65,7.45,9.09,7.17,6.93,25.08,11.62,15.57,14.48,11.24,10.34,26.36,21.32,28.61,25.21,31.1,5.29,10.72,7.74,6.93,28.35,1.36,26.9,17.13,5.06,1,1,0,1,1,1,5,1
3708,上緯投控,11.49,6.3,17.82,5.28,20.94,15.73,12.15,3.37,21.2,19.16,18.56,17.67,12.51,41.1,39.24,42.46,47.5,54.99,4.82,16.43,13.88,7.38,2.04,3.18,92.9,12.48,3.42,1,1,0,0,0,1,3,0
4104,佳醫,6.93,3.81,19.67,5.77,6.7,7.33,7.35,7.48,19.8,18.9,19.18,19.57,20.9,46.33,40.33,37.29,31.6,35.48,7.73,8.64,9.64,10.02,10.99,3.22,64,10.99,5.03,0,1,0,1,1,1,4,0
4106,雃博,5.58,1.12,42.17,7.43,6.02,4.38,5.1,4.96,43.39,41.64,41.93,42.3,41.57,37.77,35.73,32.79,30.86,34.27,5.63,5.19,4.36,5.26,4.36,0.6,24.6,33.7,2.44,0,1,1,0,1,1,4,0
4108,懷特,-8.82,-0.87,51.72,-11.11,-10.38,-11.08,-6.87,-4.67,44.84,51.23,66.59,49.56,46.36,5.23,5.97,6.92,5.94,3.3,-451.73,-194.24,-214.45,-129.24,-56.54,0,17.8,17.86,0,0,0,1,0,1,1,3,0
4119,旭富,10.06,4.07,36.04,6.37,14.57,17.09,10.6,1.68,30.41,38.61,39.72,47.39,24.08,11.1,15.28,14.87,27.3,20.75,14.68,23.05,24.24,13.39,6.44,3.37,86.8,32.31,3.88,1,1,1,0,0,1,4,0
4133,亞諾法,2.86,0.57,45.38,4.91,3.76,0.27,3.04,2.34,48.18,43.51,44.75,46.77,43.71,6.06,5.23,5.66,6.45,5.56,12.41,10.83,0.79,8,6.28,0.47,33.8,13.02,1.39,0,1,1,0,1,1,4,0
4137,麗豐-KY,26.61,13.99,83.16,16.56,32.1,33.72,21.83,28.83,81.04,82.53,84.07,85.09,83.05,35.42,35.61,46.26,50.82,50.24,17.72,26.62,27.87,23.66,25.71,10.72,152,35.31,7.05,1,1,1,1,0,1,5,1
4142,國光生,-9.63,-0.72,-1.54,-28.54,-31.67,-11.07,22.9,0.22,-46.42,-35.79,12.89,33.33,28.28,59.11,67.31,41.77,21.77,19.69,-138.07,-80.98,-24.21,64.05,0.87,0.1,33.9,17.31,0.29,0,0,0,0,1,1,2,-1
4148,全宇生技-KY,10.05,3,26.79,20.31,14.29,1.56,4.1,9.98,33.2,28.82,22.25,22.65,27.05,12.73,14.75,8.09,9.61,19.91,17.51,12.97,2.19,5.98,10.77,1.71,58.5,0.47,2.92,1,1,1,0,1,0,4,0
4155,訊映,8.67,1.58,22.19,11.79,12.98,8.78,7.98,1.83,23.36,26.97,23.86,21.96,14.79,35.99,31.49,41.36,31.4,39.45,10.28,14.33,9.08,8.17,2.49,1.52,24.65,9.83,6.17,0,1,1,1,1,0,4,0
4164,承業醫,4.92,1.9,31.26,-1.81,6.33,7.47,6.41,6.18,32.53,29.14,27.32,32.51,34.82,53.61,52.68,52.55,48.02,49.76,-4.22,12.68,13.23,14.2,15.59,1.78,41.45,0,4.29,0,1,1,0,1,0,3,0
4190,佐登-KY,18.87,5.92,74.73,12.43,31.71,24.22,12.59,13.42,71.1,76.8,76.62,75.88,73.24,71.18,68.94,68.76,70.52,72.97,7.88,16.97,14.47,9.44,10.36,3.3,73.7,40.96,4.48,1,1,1,0,1,1,5,1
4306,炎洲,4.41,0.88,14,6.32,5.61,-5.96,7.97,8.1,13.43,11.54,11.65,16.48,16.92,74.19,71.8,71.24,66.54,63.66,3.29,2.66,-3.49,5.58,4.95,0.6,13.9,13.66,4.32,0,1,0,0,1,1,3,0
4414,如興,-9.32,-1.28,14.21,-5.31,-11.91,-8.6,-1.01,-19.78,11.65,13.67,14.66,17.76,13.32,47.13,48.01,51.67,50.58,55.46,-3.83,-9.05,-6.17,-0.66,-11.58,0,0,0,0,0,0,0,0,1,0,1,-1
4426,利勤,2.7,0.6,10.89,7.58,10.58,11.44,-3.37,-12.72,31.66,28.58,32.24,3.84,-41.87,38.48,37.46,33.74,37.22,45.03,10.87,15.06,15.82,-8.93,-57.8,0.49,23.7,9.79,2.07,0,1,0,0,1,0,2,-1
4438,廣越,10.14,6.71,14.23,8.32,12.22,14.39,7,8.78,13.95,16.64,15.65,10.55,14.37,24.34,31.15,33.11,36.65,43.45,5.36,6.45,6.75,4.58,5.58,5.09,136.5,40.26,3.73,1,1,0,0,0,1,3,0
4439,冠星-KY,23.37,12.12,17.48,31.74,30.23,23.68,17.5,13.7,18.42,15.32,17.34,21.7,14.62,61.97,66.15,41.9,39.89,48.66,5.88,4.56,5.27,7.72,4.53,3.81,103.5,38.67,3.68,1,1,0,0,0,1,3,0
4526,東台,0.03,-0.03,20.22,-3.91,6.69,1.48,-6.93,2.81,21.47,23.36,22.51,14.24,19.51,67.73,66.16,64.59,65.89,64.84,-2.38,3.42,0.81,-5.1,1.62,0.4,13.95,14.29,2.87,0,0,1,0,1,1,3,0
4532,瑞智,8.43,1.62,13.37,11.02,12.04,6.75,7.33,5.01,15.12,15.82,13.61,11.91,10.41,60.92,63.43,64.59,65.06,60.83,5.25,5.12,3.21,3.74,2.29,0.97,17.15,37.11,5.66,0,1,0,1,1,1,4,0
4536,拓凱,14.47,8.16,30.88,9.25,16.52,16.11,14.38,16.07,27.15,29.04,33.13,34.54,30.54,48.82,46.46,44.93,45.15,46.76,7.24,11.2,11.92,10.95,10.71,5.1,157.5,21.36,3.24,1,1,1,0,0,1,4,0
4540,全球傳動,9.1,2.45,25.19,13.13,23.74,-1.86,2.97,7.52,24.9,35.03,18.22,21.88,25.9,56.27,39.51,44.04,49.99,52.32,7.88,18.18,-2.92,3.34,7.22,1.44,37.6,9.59,3.83,0,1,1,0,1,0,3,0
4545,銘鈺,1.1,0.24,20.74,0.87,-3.19,0.82,1.76,5.23,20.28,17.37,22.16,22.66,21.22,34.83,45.24,42,45.67,44.32,0.67,-2.74,0.79,1.56,4.12,0.49,27.95,69.96,1.75,0,1,1,0,1,1,4,0
4551,智伸科,18.39,7.74,28.62,21.37,17.22,20.72,14.61,18.01,31.88,29.07,27.53,27,27.61,50.23,62.92,65,50.04,41.04,14.81,11.29,12.41,10.77,13.65,4.06,168.5,12.55,2.41,1,1,1,0,0,1,4,0
4552,力達-KY,10.68,5.1,21.43,18.87,15.34,7.35,5.02,6.84,23.51,23.62,20.34,20.65,19.03,21.73,19.43,25.5,23.94,24.32,11.37,10.2,6.88,5.88,7.25,2.22,28.45,47.94,7.8,1,1,1,1,1,1,6,1
4555,氣立,5.81,2.22,35.78,6.14,6.36,2.09,5.46,8.99,38.96,37.35,32.61,34.32,35.67,25.56,31.78,34.83,43.07,38.21,11,10,4,9,12.14,1.7,50.3,29.44,3.38,0,1,1,0,1,1,4,0
4557,永新-KY,12.87,4.93,30.81,14.77,14.32,13.79,9.06,12.41,34.29,30.06,31.9,31.5,26.28,25.5,29.87,27.93,33.24,40.55,13.85,11.57,11.92,9.33,10.22,4.6,110,21.51,4.18,1,1,1,0,0,1,4,0
4560,強信-KY,14.03,3.29,38.28,15.58,20.09,17.38,4.68,12.42,40.93,41.05,38.47,36.24,34.71,28.57,29.21,28.52,40.58,31,14.78,17.24,17.62,6.06,11.66,2.55,39.5,40.05,6.46,1,1,1,1,1,1,6,1
4562,穎漢,-1.65,-0.15,30.95,13.13,11.74,-5.21,-14.78,-13.12,36.51,38.15,32.23,23.05,24.83,55.74,57.91,63.73,65.14,60.02,9.44,10.42,-6.3,-23.17,-16.57,1.2,14.8,29.25,8.11,0,0,1,1,1,1,4,0
4564,元翎,9.51,2.19,28.8,7.16,14.41,12.04,6.74,7.21,25.73,32.15,32.8,27.25,26.09,45.46,46.64,44.69,44.34,44.82,11.52,19.1,18.2,14.45,12.89,1.7,25.6,17.13,6.64,0,1,1,1,1,1,5,1
4566,時碩工業,9.51,2.77,21.25,14.05,11.6,10.2,4.57,7.14,22.91,20.07,21.59,21.15,20.55,59.1,53.01,55.64,58.04,63.59,5.95,6.37,5.71,2.84,3.87,1.68,52.2,35.7,3.22,0,1,1,0,1,1,4,0
4571,鈞興-KY,18.47,5.73,33.2,19.79,21.51,15.92,16.51,18.63,35.68,33.31,32.42,32.26,32.35,38.13,35.62,24.94,31.73,26.57,14.22,13.75,13.92,13.82,14.38,2.28,71.7,13.4,3.18,1,1,1,0,1,1,5,1
4572,駐龍,11.07,4.43,41.66,15.65,21.27,13.7,1.71,3.02,48.19,47.52,47.78,29.98,34.83,24.52,23.37,14.86,12.16,13.08,26.59,28.63,27.18,9.36,13.3,3.8,124,20.8,3.06,1,1,1,0,0,1,4,0
4576,大銀微系統,6.49,1.52,34.6,6.72,11.18,1.33,4.41,8.8,34.99,37.83,31.82,34.25,34.11,51.64,44.57,37.04,34.7,34.63,5.39,9.19,1.96,6.26,10.25,0.46,75.4,34.3,0.61,0,1,1,0,1,1,4,0
4581,光隆精密-KY,14.05,3.23,26.99,17.56,22.29,12.73,8.47,9.21,32.81,28.44,25.8,23.36,24.55,41.63,37.95,35.15,34.27,35.72,13.61,13.48,8.98,7.94,8.04,1.3,32,18.61,4.06,1,1,1,0,1,1,5,1
4720,德淵,4.07,0.45,19.31,2.6,2.77,4.03,8.19,2.75,18.96,17.44,19.63,22.3,18.2,52.68,58.72,58.76,58.14,59.05,1.08,1.02,1.5,3.22,1.02,0.29,15.2,30.98,1.91,0,1,0,0,1,1,3,0
4722,國精化,11.73,2.95,17.6,12.72,10.6,10.36,11.15,13.82,15.58,14.84,16.87,19.88,20.82,35.8,30.31,23.67,22.7,39.8,5.96,5.35,5.98,7.36,7.61,1.86,34.4,18.36,5.41,1,1,0,1,1,1,5,1
4737,華廣,5.07,1.82,44.06,6.41,6.28,5.28,3.09,4.31,43.72,45.68,43.65,44.9,42.33,52.51,56.57,53.53,53.83,54.51,8.22,6.37,4.91,3.81,4.83,2.44,77.3,39.32,3.16,0,1,1,0,1,1,4,0
4739,康普,8.86,3.57,11.39,15.39,11.53,3.73,4.13,9.5,15.06,12.37,7.69,9,12.85,43.18,42.91,41.84,44.99,46.43,8.86,6.8,2.4,3.13,6.11,2.33,96.1,26.42,2.42,0,1,0,0,0,1,2,-1
4746,台耀,6.13,3.86,33.03,5.73,2.88,-0.91,6.76,16.19,39.61,34.01,29.91,30.73,30.91,43.37,47.76,53.61,48.61,36.74,9.26,4.64,-1.49,10.7,33.21,1.87,48.3,11.05,3.87,0,1,1,0,1,1,4,0
4755,三福化,13.06,4.65,20.74,13.54,13.06,10.33,11.5,16.88,19.9,18.78,17.45,22.55,25,24.29,28.65,25.31,29.56,36.48,9.71,9.82,8.24,10.46,14.07,3.16,119.5,0,2.64,1,1,1,0,0,0,3,0
4763,材料-KY,22.03,6.27,28.62,12.11,16.81,24.87,34.19,22.19,24.37,24.23,30.95,33.51,30.02,43.58,44.25,46.92,48.27,54.95,9.51,12.88,15.23,21.65,13.27,3.68,120,56.78,3.07,1,1,1,0,0,1,4,0
4764,雙鍵,12.14,3.59,20.97,19.57,25.65,7.99,2.74,4.73,23.45,27.64,19.37,16.83,17.56,38.48,40.13,41.61,50.9,52.51,8.09,12.47,5.65,2.39,3.48,1.92,50.2,9.54,3.82,1,1,1,0,1,0,4,0
4766,南寶,10.16,8.39,25.82,12.03,7.76,12.58,11.65,6.77,26.84,23.76,27.57,28.1,22.81,46.6,40.36,42.62,42.13,37.25,6.27,4.47,7.69,8.15,5.17,5.8,136.5,16.74,4.25,1,1,1,0,0,1,4,0
4807,日成-KY,13.13,2.14,23.84,23.84,29.29,-9.76,9.16,13.12,30.72,29.89,12.5,22.75,23.36,30.37,19.05,46.61,43.84,34.64,10.38,12.55,-6.54,5.53,6.59,2.43,19.4,43,12.53,1,1,1,1,1,1,6,1
4904,遠傳,13.28,2.85,33.1,15.27,13.05,12.18,12.16,13.75,38.84,32.32,31.9,32.62,29.81,46.92,41.62,47.37,60.65,62.35,11.79,10.88,10.5,10.62,10.82,3.45,69.5,32.94,4.96,1,1,1,0,1,1,5,1
4906,正文,5.52,1.45,10.39,3.46,-0.24,2.42,15.58,6.4,12.54,9.23,9.82,11.37,8.99,36.97,46.31,40.9,49.7,41.06,2.3,-0.13,1.16,7.06,2.97,1.29,27.1,4.19,4.76,0,1,0,0,1,0,2,-1
4912,聯德控股-KY,18.64,7.95,21.31,20,23.21,13.65,19.94,16.42,20.51,21.28,20.45,23.4,20.9,65.66,65.28,68.35,59.44,61.76,7.39,6.71,5.2,8.31,7.33,0.88,78.3,0,1.12,1,1,1,0,1,0,4,0
4915,致伸,14.84,4.6,12.2,17.2,13.69,15.36,12.96,14.98,12.31,12.02,11.69,11.89,13.09,65.63,65.32,72.71,67.23,66.77,3.57,2.95,2.81,2.85,3.34,2.8,60.9,3.64,4.6,1,1,0,0,1,0,3,0
4916,事欣科,3.93,1.53,20.8,7.02,7.87,3.14,-7.16,8.78,23.52,23.17,22.71,19.46,15.14,57.95,57.42,53.27,60.21,59.59,2.98,3.42,1.55,-5.35,5.07,1.29,22.1,16.81,5.84,0,1,1,1,1,1,5,1
4919,新唐,15.23,3.67,39.43,19.55,19.21,10.04,5.63,21.72,40.42,38.97,39.82,37.29,40.66,40.43,38.96,33.74,64.36,54.79,7.45,7.08,5.39,2.58,7.09,2.39,107.5,52.5,2.22,1,1,1,0,0,1,4,0
4927,泰鼎-KY,12.9,4.81,17.59,1.87,16,12.35,15.94,18.34,10.43,16.29,18.97,21.19,21.07,60.79,50.51,36.95,49.82,62.47,0.75,7.45,8,10.17,9.35,2.65,49.8,1.57,5.32,1,1,0,1,1,0,4,0
4930,燦星網,4.45,0.66,15.68,-1.64,-4.47,5.56,10.47,12.34,14.99,13.32,16.43,18.47,15.18,47.83,49.18,57.81,59.38,52.33,-0.88,-2.44,2.9,6.47,7.22,2.62,25.5,44.41,10.27,0,1,0,1,1,1,4,0
4934,太極,-30.28,-2.89,-8.41,-19.91,-56.05,-23.46,-0.3,-51.69,-2.95,-29.4,-5.14,10.28,-14.84,41.82,53.87,56.87,54.9,55.18,-15.95,-67.62,-20.78,-0.24,-58.51,0.4,25,27.17,1.6,0,0,0,0,1,1,2,-1
4935,茂林-KY,10.02,5.22,17.74,4.37,2.78,5.61,20.19,17.16,16.79,13.59,17.36,21.18,19.79,31.22,29.43,37.14,41.76,37.96,4.62,3.12,6.52,12.09,11.72,2.76,53.3,18.23,5.18,1,1,0,1,1,1,5,1
4938,和碩,9.74,6.55,3.5,8.85,6.07,9.63,11.43,12.73,3.91,3.04,3.3,3.54,3.69,63.19,68.09,66.13,70.93,71.3,1.34,0.83,1.34,1.6,1.98,4.3,57.5,6.07,7.48,0,1,0,1,1,0,3,0
4942,嘉彰,8.64,4.39,22.1,3.68,9.36,9.18,9.26,11.74,19.08,22.09,22.81,23.55,22.95,29.99,28.87,27.48,26.89,29.51,3.93,8.94,8.51,9.31,10.42,2.34,33.7,15.2,6.94,0,1,1,1,1,1,5,1
4943,康控-KY,-10.08,-0.59,27.79,38.12,25.32,8.44,-3.52,-118.76,43.15,41.15,32.24,24.89,-2.46,48.21,51.29,48.32,46.55,76.5,20.78,16.96,7.64,-4.31,-119.1,2.45,12.05,30.12,20.33,0,0,1,1,1,1,4,0
4952,凌通,16.66,3.32,36.6,16.7,13.47,10.9,13.67,28.57,35.35,34.57,33.54,34.12,45.44,26.85,25.91,25.64,26.52,32.75,11.4,10,8.49,9.73,18.4,3.02,47.85,34.32,6.31,1,1,1,1,1,1,6,1
4956,光鋐,0.19,0.04,17.28,3.08,-3.84,-6.76,0.89,7.58,26.56,12.9,10.02,14.83,22.08,31.22,33.68,32.37,30.18,37.35,5.08,-6.55,-10.65,1.24,8.17,0.5,14.55,19.33,3.44,0,1,0,0,1,1,3,0
4958,臻鼎-KY,14.19,9.19,20.21,14.49,17.3,14.72,11.84,12.59,16.33,22.1,22.67,20.25,19.7,55.33,44.25,35.41,42.56,42.01,6.2,9.78,10.33,8.77,8.83,4.35,102.5,32.75,4.24,1,1,1,0,0,1,4,0
4960,誠美材,-3.83,-0.63,2.62,-11.8,-7.63,-6.37,-0.95,7.6,-6.55,4.4,3.82,3.25,8.16,43.38,47.92,31.93,33.97,33.48,-13.55,-8.21,-5.1,-0.97,6.85,1.15,9.79,2.72,11.75,0,0,0,1,1,0,2,-1
4961,天鈺,18.68,8.67,25.47,5.65,11.09,8.21,14.43,54.01,18.77,20.13,19.92,21.89,46.63,52.47,43.32,34.75,32.29,28.44,2.04,3.93,3.37,6.73,27.94,4.46,95.8,8.25,4.66,1,1,1,0,0,0,3,0
4967,十銓,12.35,1.8,7.04,35.79,18.89,0.73,11.11,-4.77,8.94,6.5,5.37,8.47,5.9,55.74,31.78,57.18,60.19,36.66,3.55,2.41,0.11,1.88,-1.2,1.06,0,0,0,1,1,0,0,1,0,3,0
4968,立積,22.95,5.55,33.42,14.5,16.17,15,48.75,20.31,34.1,32.64,35.81,35.49,29.08,38.25,37.64,42.58,40.31,27.41,5.33,6.69,6.94,16.19,8.76,2.3,100.5,8.29,2.29,1,1,1,0,0,0,3,0
4976,佳凌,-0.99,-0.14,7.98,0.73,2.95,-5.45,-3.47,0.27,12.06,11.32,3.35,4.02,9.14,32.57,31.06,28.3,31.37,20.97,0.73,2.98,-7.49,-4.14,0.37,0.75,37.9,21.78,1.98,0,0,0,0,1,1,2,-1
4977,眾達-KY,15.54,5.12,24.32,17.61,15.19,12.68,21.98,10.25,27.71,26.63,23.96,23.06,20.22,27.47,29.4,24.62,18.8,19.98,13.69,13.34,9.8,16.13,10.32,4.16,112.5,18.48,3.7,1,1,1,0,0,1,4,0
4989,榮科,14.63,2.07,13.88,32.34,12.37,1.55,1.66,25.25,23.33,14.26,5.98,6.58,19.27,16.41,15.56,17.88,17.92,23.81,15.87,8.62,1.14,1.23,12.59,1.51,23.95,62.74,6.3,1,1,0,1,1,1,5,1
4994,傳奇,6.02,0.89,62.59,-19.86,-25.17,40.39,26.74,8.01,83.02,69.77,50.15,53.13,56.86,16.09,29.28,33.84,30.67,28.35,-32.89,-27.48,13.36,13.34,4.71,1.35,38.25,28.89,3.53,0,1,1,0,1,1,4,0
4999,鑫禾,10.17,4.49,31.22,12.63,14.54,6.19,12.31,5.18,36.45,35.26,28.18,33.36,22.85,23.21,19.1,14.43,19.89,18.78,15.26,19.28,9.21,14.31,5.97,2.8,36.65,17.13,7.64,1,1,1,1,1,1,6,1
5007,三星,14.77,3.16,22.8,18.86,17.67,12.76,9.49,15.06,24.79,23.01,21.48,20.12,24.58,22.71,22.3,17.24,16.1,18.05,15.89,14.27,12.73,12.14,14.14,2.6,52.8,9.48,4.92,1,1,1,0,1,0,4,0
5203,訊連,2.3,1.24,87.13,6.01,8.56,9.47,4.71,-17.26,88.07,88.02,87.08,88.67,83.81,25.2,26.05,23.92,25.65,31.73,14.17,20.89,26.12,11.48,-35.68,2.46,88.2,19.23,2.79,0,1,1,0,0,1,3,0
5215,科嘉-KY,14.24,6.09,28.09,1.17,9.23,12.03,30.99,17.78,19.93,22.43,28.49,38.37,31.21,25.05,23.44,24.78,27.99,28.05,1.35,9.29,11.09,19.96,14.95,3.9,36.65,11.71,10.64,1,1,1,1,1,1,6,1
5222,全訊,19.77,3.06,50.71,16,13.23,29.54,22.9,17.19,42.34,48.14,54.58,54.54,53.97,34.32,24.67,37.01,25.32,14.31,13.2,14,24.72,23.25,26.9,1.7,132.5,8.92,1.28,1,1,1,0,0,0,3,0
5225,東科-KY,4.51,1.22,10.41,8.35,15.37,17.29,-44.29,25.84,11.14,12.83,14.15,5.77,8.14,67.34,66.34,64.71,81.54,73.77,1.62,2.69,2.93,-7.56,3.9,0.85,30.8,1.46,2.76,0,1,0,0,1,0,2,-1
5234,達興材料,23.34,6.11,33.89,21.3,26.42,23.96,22.22,22.8,29.49,33.73,34.72,35.82,35.69,33.35,32,31.77,33.31,34.03,12.07,14.86,14.36,14.69,15.08,5.06,63.8,0,7.93,1,1,1,1,1,0,5,1
5243,乙盛-KY,7.55,2.62,15.66,7.24,6.36,8.53,7.81,7.79,15.38,14.05,16.45,17.42,15.02,39.72,41.43,34.48,39.4,40.99,3.97,3.64,4.95,4.66,3.85,1.68,58.5,35.58,2.87,0,1,0,0,1,1,3,0
5244,弘凱,15.88,2.73,43.06,10.38,9.42,13.5,20.19,25.91,38.69,39.39,42.56,47.18,47.5,24.88,23.27,24.84,25.93,26.18,11.17,11.11,17.05,22.44,24.53,1.8,24.15,20.24,7.45,1,1,1,1,1,1,6,1
5258,虹堡,2.78,0.15,27.1,5.19,-23.93,3.35,14.56,14.72,25.47,29.17,27.31,25.8,27.73,52.24,56.46,61.68,58.08,63.22,3.16,-14.82,1.25,5.57,5.3,0.82,57.9,16.62,1.42,0,1,1,0,1,1,4,0
5269,祥碩,33.72,25.93,49.46,26.19,46.96,39.32,35.1,21.02,44.62,47.16,49.78,52.15,53.6,24.35,27.65,25.2,10.13,9.21,14.52,25.68,25.77,41.9,53.14,15.99,665,35.34,2.4,1,1,1,0,0,1,4,0
5283,禾聯碩,25.36,11.6,38.36,32.06,27.78,22.54,24.63,19.77,43.45,36.83,36.17,39.09,36.24,33.78,36.52,31.46,30.85,32.88,13.82,15.21,13.38,15.58,12.26,4.03,103.5,24.46,3.89,1,1,1,0,0,1,4,0
5284,jpp-KY,8.5,3.4,33.05,14.49,9.45,5.16,6.26,7.12,35.6,33.87,31.03,31.6,33.13,29.03,35.64,42.83,43.06,43.43,16.05,12.03,6.31,9.31,9.23,2.41,50.7,0,4.75,0,1,1,0,1,0,3,0
5285,界霖,13.56,3.47,17.24,18.03,17.77,9.32,5.39,17.27,20.21,18.03,15.9,14.4,17.68,50.11,54.04,51.73,56.34,45.11,8.74,7.6,4.89,2.97,7.4,3.11,66.9,17.7,4.65,1,1,0,0,1,1,4,0
5288,豐祥-KY,19.29,8.55,18.21,17.85,20.15,21,18.01,19.45,17.89,17.5,17.65,19.47,18.54,23.15,31.54,35.2,41.84,49.61,11.32,11.92,11.95,11.87,10.89,4.6,176,58.82,2.61,1,1,0,0,0,1,3,0
5306,桂盟,23.76,10.43,43.51,23.14,19.22,19.47,25.93,31.02,42.02,42.3,40.91,45.99,46.31,52.45,50.21,47.01,39.94,42.79,20.65,18.74,19.23,24.71,25.91,3.69,139,38.65,2.65,1,1,1,0,0,1,4,0
5388,中磊,13.24,4,14.08,17.67,11.92,14.09,11.7,10.8,13.03,13.41,15.97,15.07,12.91,70.82,70,70.68,74.75,76.03,3.34,2.54,3.25,2.5,1.96,2.62,81.7,5.07,3.21,1,1,0,0,0,0,2,-1
5434,崇越,18.27,9.44,12.13,14.28,17.09,18.95,20.53,20.48,12.36,11.79,12.36,11.9,12.22,49.02,50.19,51.47,50.64,52.81,4.2,4.79,5.42,5.71,5.39,6.56,154.5,10.26,4.25,1,1,0,0,0,1,3,0
5469,瀚宇博,9.54,4.94,17.39,4.97,6.82,10.23,10.92,14.77,13.46,14.9,17.88,20.99,19.71,59.01,55.62,49.54,47.75,48.4,2.75,3.98,7.49,8.96,10.28,1.57,28.9,26.1,5.43,0,1,0,1,1,1,4,0
